component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SETD,2019-03-01,294.226,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-04-01,295.266,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-05-01,294.586,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-06-01,295.67,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-07-01,295.377,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-08-01,297.884,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-09-01,298.441,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-10-01,298.925,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-11-01,299.26,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-12-01,299.614,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-01-01,300.112,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-02-01,302.22,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-03-01,304.131,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-04-01,304.376,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-05-01,305.574,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-06-01,305.736,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-07-01,305.573,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-08-01,307.554,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-09-01,308.198,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-10-01,308.569,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-11-01,309.949,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2020-12-01,309.888,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-01-01,310.662,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-02-01,311.627,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-03-01,314.66,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-04-01,315.177,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-05-01,314.164,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-06-01,315.209,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-07-01,318.031,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-08-01,320.504,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-09-01,320.446,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-10-01,325.095,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-11-01,325.076,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2021-12-01,324.688,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2022-01-01,325.448,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2022-02-01,331.13,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2022-03-01,329.992,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2022-04-01,331.735,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2022-05-01,333.258,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2022-06-01,340.058,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2022-07-01,343.678,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2022-08-01,349.539,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-01-01,101.6,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-02-01,101.7,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-03-01,101.3,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-04-01,101.3,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-05-01,101.7,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-06-01,101.7,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-07-01,102.7,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-08-01,102.5,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-09-01,102.5,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-10-01,102.7,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-11-01,102.9,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1991-12-01,103.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-01-01,103.1,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-02-01,103,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-03-01,103.4,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-04-01,103.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-05-01,103.1,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-06-01,103.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-07-01,103,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-08-01,103.1,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-09-01,103.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-10-01,103,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-11-01,102.8,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1992-12-01,102.6,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-01-01,102.8,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-02-01,102.5,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-03-01,102.1,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-04-01,102.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-05-01,101.9,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-06-01,101.5,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-07-01,101.4,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-08-01,101,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-09-01,101.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-10-01,101,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-11-01,100.7,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1993-12-01,101.1,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-01-01,101.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-02-01,101.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-03-01,101.4,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-04-01,101.4,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-05-01,101.5,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-06-01,101.8,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-07-01,101.4,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-08-01,101.4,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-09-01,101,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-10-01,100.9,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-11-01,101.4,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1994-12-01,101.7,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1995-01-01,101.4,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1995-02-01,101.7,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1995-03-01,101.9,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1995-04-01,101.9,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1995-05-01,102.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1995-06-01,102.3,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1995-07-01,102.3,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1995-08-01,102.4,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETC,1995-09-01,102.3,Consumer Price Index for All Urban Consumers: Motor Vehicle Parts and Equipment in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
